"_id","timestamp","device_id","mac_address","ssid","bssid"
21,1587649910946,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
22,1587650067896,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
23,1587650283137,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
24,1587650418117,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
25,1587650604070,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
26,1587650620793,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
27,1587650803040,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
28,1587650967909,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
29,1587651181716,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
30,1587650662601,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
31,1587650842661,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
32,1587651022700,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
33,1587651202601,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
34,1587651382686,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
35,1587651562602,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
36,1587651742657,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
37,1587651922693,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
38,1587652102671,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
39,1587652282596,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
40,1587652462608,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
41,1587652642602,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
42,1587652822600,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
43,1587651342304,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
44,1587651568130,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
45,1587651686173,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
46,1587651871974,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
47,1587651943417,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
48,1587652070037,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
49,1587652132870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
50,1587652245808,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
51,1587652282950,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
52,1587652389308,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
53,1587652593928,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
54,1587652599575,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
55,1587652773240,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
56,1587652881300,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
57,1587652933386,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
58,1587653119936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
59,1587653296970,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
60,1587653528869,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
61,1587653646776,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
62,1587653827879,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
63,1587654009739,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
64,1587654200892,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
65,1587654252080,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
66,1587654420579,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
67,1587654602429,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
68,1587654782114,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
69,1587653003877,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
70,1587653182695,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
71,1587653362604,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
72,1587653542699,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
73,1587653722687,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
74,1587653902689,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
75,1587654082605,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
76,1587654262605,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
77,1587654442614,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
78,1587654622665,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
79,1587654802606,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
80,1587654982694,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
81,1587655162613,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
82,1587655342693,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
83,1587655522701,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
84,1587655702700,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
85,1587655882606,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
86,1587656062606,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
87,1587656242606,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
88,1587656422674,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
89,1587654931410,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
90,1587655115792,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
91,1587655296715,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
92,1587655314118,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
93,1587655480883,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
94,1587655624056,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
95,1587655643007,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
96,1587655833813,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
97,1587656002744,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
98,1587656024001,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
99,1587656250256,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
100,1587656370273,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
101,1587656627728,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
102,1587656725867,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
103,1587656950079,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
104,1587657094023,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
105,1587657274503,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
106,1587657288606,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
107,1587657454213,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
108,1587657625904,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
109,1587657710774,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
110,1587657932091,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
111,1587658053964,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
112,1587658232469,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
113,1587658311443,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
114,1587656603436,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
115,1587656782637,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
116,1587656962607,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
117,1587657142702,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
118,1587657322608,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
119,1587657502721,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
120,1587657682609,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
121,1587657862631,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
122,1587658042703,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
123,1587658222651,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
124,1587658402607,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
125,1587658582696,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
126,1587658762595,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
127,1587658942669,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
128,1587659122622,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
129,1587659302648,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
130,1587659482598,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
131,1587659662601,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
132,1587659842601,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
133,1587660022628,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
134,1587660203960,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
135,1587660382606,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
136,1587660562599,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
137,1587660742590,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
138,1587660922600,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
139,1587658451486,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
140,1587658486344,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
141,1587658536488,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
142,1587658788831,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
143,1587658833928,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
144,1587658893939,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
145,1587659142476,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
146,1587659254011,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
147,1587659454016,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
148,1587659617088,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
149,1587659623871,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
150,1587659854130,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
151,1587659888806,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
152,1587659975935,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
153,1587660156490,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
154,1587660295740,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
155,1587660336011,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
156,1587660387936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
157,1587660517236,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
158,1587660568204,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
159,1587660711960,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
160,1587660877786,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
161,1587661074266,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
162,1587661294037,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
163,1587661451755,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
164,1587661654238,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
165,1587661774893,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
166,1587661810725,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
167,1587661925496,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
168,1587661102687,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
169,1587661282616,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
170,1587661462589,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
171,1587661642619,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
172,1587661822643,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
173,1587662002589,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
174,1587662182682,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
175,1587662362587,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
176,1587662542606,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
177,1587662722684,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
178,1587662902675,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
179,1587663082670,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
180,1587663262676,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
181,1587663442583,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
182,1587663622667,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",NULL,"be_happy_5G","74:da:88:6f:87:56"
183,1587662012144,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
184,1587662150382,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
185,1587662165177,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
186,1587662408019,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
187,1587662428682,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
188,1587662504120,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
189,1587662673795,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
190,1587662711487,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
191,1587662921509,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
192,1587662978888,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
193,1587663033707,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
194,1587663193312,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
195,1587663372171,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
196,1587663531026,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
197,1587663553850,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
198,1587663753171,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
199,1587663766989,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
200,1587663939197,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
201,1587664092373,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","02:00:00:00:00:00","\"The other one\"","c0:25:e9:32:82:42"
