"_id","timestamp","device_id","bt_address","bt_name","bt_rssi","label"
2058,1587828270661,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","CF:23:6A:E5:4A:3C","",-61,"1587828255939"
2059,1587828270681,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","6C:49:D7:CB:2B:84","",-97,"1587828255939"
2060,1587828270777,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:F0:DB:90:3E:C3","",-98,"1587828255939"
2061,1587828978764,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","D4:36:39:A4:BD:64","Instant Pot Smart",-93,"1587828978287"
2062,1587828978820,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","60:F1:6D:36:F9:F8","",-62,"1587828978287"
2063,1587828978843,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:A4:A0:DE:74:34","[LG] webOS TV OLED55B9PUA",-86,"1587828978287"
2064,1587828978855,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5A:1B:F9:8B:25:4B","",-87,"1587828978287"
2065,1587828978870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","75:31:A1:1A:6D:E9","Echo-ABS",-60,"1587828978287"
2066,1587828978929,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4A:06:27:5A:5D:F9","",-84,"1587828978287"
2067,1587828979043,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:35:37:DB:7A:95","",-82,"1587828978287"
2068,1587828979124,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:F0:DB:90:3E:C3","",-95,"1587828978287"
2069,1587828979140,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","55:70:70:C4:7F:EF","",-99,"1587828978287"
2070,1587828980300,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:BC:85:AC:84:6E","",-88,"1587828978287"
2071,1587828980316,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4E:3E:58:7D:AB:76","",-89,"1587828978287"
2072,1587828980331,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","1B:DF:26:20:B6:08","",-95,"1587828978287"
2073,1587828980348,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","E8:49:8C:00:47:5A","Amazfit Bip Watch",-69,"1587828978287"
2074,1587828980374,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","42:71:37:C0:F1:BB","",-48,"1587828978287"
2075,1587828981787,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4B:BB:98:0B:62:48","",-94,"1587828978287"
2076,1587828986524,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:39:A3:51:7D:89","",-97,"1587828978287"
2077,1587828986595,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","56:CE:91:62:F9:64","",-97,"1587828978287"
2078,1587828991976,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","D4:36:39:A4:BD:64","Instant Pot Smart",-91,"1587828978287"
2079,1587828991990,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","60:F1:6D:36:F9:F8","",-60,"1587828978287"
2080,1587828992024,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","75:31:A1:1A:6D:E9","Echo-ABS",-60,"1587828978287"
2081,1587828992037,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","42:71:37:C0:F1:BB","",-48,"1587828978287"
2082,1587828992051,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","1B:DF:26:20:B6:08","",-97,"1587828978287"
2083,1587828992065,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4A:06:27:5A:5D:F9","",-86,"1587828978287"
2084,1587828992077,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:F0:DB:90:3E:C3","",-102,"1587828978287"
2085,1587828992089,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:A4:A0:DE:74:34","[LG] webOS TV OLED55B9PUA",-90,"1587828978287"
2086,1587828992103,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","55:70:70:C4:7F:EF","",-94,"1587828978287"
2087,1587828992133,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:35:37:DB:7A:95","",-77,"1587828978287"
2088,1587828992147,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","49:1C:D3:67:76:69","",-99,"1587828978287"
2089,1587828992160,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4E:3E:58:7D:AB:76","",-89,"1587828978287"
2090,1587828993108,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","B0:C5:54:49:E0:15","DCS-8010LH-E015",-84,"1587828978287"
2091,1587828993189,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","E8:49:8C:00:47:5A","Amazfit Bip Watch",-80,"1587828978287"
2092,1587829698109,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5A:49:66:FC:EB:90","",-89,"1587829698075"
2093,1587829698129,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:35:37:DB:7A:95","",-77,"1587829698075"
2094,1587829698148,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:A4:A0:DE:74:34","[LG] webOS TV OLED55B9PUA",-91,"1587829698075"
2095,1587829698165,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","64:EE:18:E2:6F:A8","Echo-ABS",-46,"1587829698075"
2096,1587829698178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","70:BE:31:B0:2F:2B","",-93,"1587829698075"
2097,1587829698195,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:F0:DB:90:3E:C3","",-100,"1587829698075"
2098,1587829698320,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","76:07:6D:68:8B:84","",-42,"1587829698075"
2099,1587829699662,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","55:70:70:C4:7F:EF","",-87,"1587829698075"
2100,1587829699687,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:BC:85:AC:84:6E","",-93,"1587829698075"
2101,1587829699700,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","D4:36:39:A4:BD:64","Instant Pot Smart",-95,"1587829698075"
2102,1587829699713,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","77:C5:59:6F:77:79","",-91,"1587829698075"
2103,1587829699756,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:39:A3:51:7D:89","",-93,"1587829698075"
2104,1587829699836,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","42:DC:5A:EE:28:6E","",-64,"1587829698075"
2105,1587829701281,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","49:1C:D3:67:76:69","",-95,"1587829698075"
2106,1587829701315,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","3B:67:6B:78:0B:FB","",-97,"1587829698075"
2107,1587829701340,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7D:D0:7E:43:48:FA","",-96,"1587829698075"
2108,1587829701360,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4E:3E:58:7D:AB:76","",-89,"1587829698075"
2109,1587829702898,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","E8:49:8C:00:47:5A","Amazfit Bip Watch",-72,"1587829698075"
2110,1587829705867,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7C:90:E2:0D:43:4A","",-93,"1587829698075"
2111,1587829707519,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","6A:35:D7:48:D0:A8","",-96,"1587829698075"
2112,1587829709079,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","B0:C5:54:49:E0:15","DCS-8010LH-E015",-86,"1587829698075"
2113,1587829711168,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","55:70:70:C4:7F:EF","",-93,"1587829698075"
2114,1587829711186,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:39:A3:51:7D:89","",-93,"1587829698075"
2115,1587829711198,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5B:70:14:DD:B8:E2","[LG] webOS TV OLED55C7P",-99,"1587829698075"
2116,1587829711209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:35:37:DB:7A:95","",-84,"1587829698075"
2117,1587829711221,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","64:EE:18:E2:6F:A8","Echo-ABS",-50,"1587829698075"
2118,1587829711236,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:BC:85:AC:84:6E","",-95,"1587829698075"
2119,1587829711253,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:A4:A0:DE:74:34","[LG] webOS TV OLED55B9PUA",-89,"1587829698075"
2120,1587829711304,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5A:49:66:FC:EB:90","",-91,"1587829698075"
2121,1587829711321,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","D4:36:39:A4:BD:64","Instant Pot Smart",-100,"1587829698075"
2122,1587829711350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","77:C5:59:6F:77:79","",-90,"1587829698075"
2123,1587829711365,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","76:07:6D:68:8B:84","",-46,"1587829698075"
2124,1587829711380,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","42:DC:5A:EE:28:6E","",-66,"1587829698075"
2125,1587829711480,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","E8:49:8C:00:47:5A","Amazfit Bip Watch",-73,"1587829698075"
2126,1587829711532,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4E:3E:58:7D:AB:76","",-96,"1587829698075"
2127,1587829711553,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7C:90:E2:0D:43:4A","",-92,"1587829698075"
2128,1587829711576,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","3B:67:6B:78:0B:FB","",-92,"1587829698075"
2129,1587829711596,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","B0:C5:54:49:E0:15","DCS-8010LH-E015",-94,"1587829698075"
2130,1587829711644,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","70:BE:31:B0:2F:2B","",-95,"1587829698075"
2131,1587829711661,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","6A:35:D7:48:D0:A8","",-101,"1587829698075"
2132,1587829711674,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:F0:DB:90:3E:C3","",-94,"1587829698075"
2133,1587829712222,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","E8:03:E3:A3:FA:F9","",-66,"1587829698075"
2134,1587829712631,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","49:1C:D3:67:76:69","",-96,"1587829698075"
2135,1587829712773,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7D:D0:7E:43:48:FA","",-95,"1587829698075"
2136,1587829714144,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","42:DC:5A:EE:28:6E","",-65,"1587829698075"
2137,1587830047425,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","D4:36:39:A4:BD:64","Instant Pot Smart",-98,"1587830047408"
2138,1587830048837,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","64:EE:18:E2:6F:A8","Echo-ABS",-50,"1587830047408"
2139,1587830048868,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4E:3E:58:7D:AB:76","",-86,"1587830047408"
2140,1587830048883,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","B0:C5:54:49:E0:15","DCS-8010LH-E015",-100,"1587830047408"
2141,1587830048902,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:A4:A0:DE:74:34","[LG] webOS TV OLED55B9PUA",-87,"1587830047408"
2142,1587830048919,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:F0:DB:90:3E:C3","",-100,"1587830047408"
2143,1587830048931,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7D:D0:7E:43:48:FA","",-103,"1587830047408"
2144,1587830048948,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","55:70:70:C4:7F:EF","",-86,"1587830047408"
2145,1587830048960,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","77:C5:59:6F:77:79","",-87,"1587830047408"
2146,1587830048972,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:35:37:DB:7A:95","",-77,"1587830047408"
2147,1587830048990,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","42:DC:5A:EE:28:6E","",-67,"1587830047408"
2148,1587830049006,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4F:5E:E3:62:65:6F","",-97,"1587830047408"
2149,1587830049035,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","70:BE:31:B0:2F:2B","",-99,"1587830047408"
2150,1587830050375,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","3B:67:6B:78:0B:FB","",-94,"1587830047408"
2151,1587830050418,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7C:90:E2:0D:43:4A","",-94,"1587830047408"
2152,1587830050493,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","76:07:6D:68:8B:84","",-53,"1587830047408"
2153,1587830050517,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:39:A3:51:7D:89","",-98,"1587830047408"
2154,1587830051890,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:BC:85:AC:84:6E","",-86,"1587830047408"
2155,1587830051926,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5A:49:66:FC:EB:90","",-87,"1587830047408"
2156,1587830054976,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","CA:85:76:8A:74:8B","Hue Lamp",-94,"1587830047408"
2157,1587830060357,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:35:37:DB:7A:95","",-90,"1587830047408"
2158,1587830060406,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","64:EE:18:E2:6F:A8","Echo-ABS",-66,"1587830047408"
2159,1587830060420,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","E8:49:8C:00:47:5A","Amazfit Bip Watch",-70,"1587830047408"
2160,1587830060470,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:A4:A0:DE:74:34","[LG] webOS TV OLED55B9PUA",-94,"1587830047408"
2161,1587830060489,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","55:70:70:C4:7F:EF","",-91,"1587830047408"
2162,1587830060502,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5A:49:66:FC:EB:90","",-93,"1587830047408"
2163,1587830060516,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","76:07:6D:68:8B:84","",-64,"1587830047408"
2164,1587830060855,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4E:3E:58:7D:AB:76","",-101,"1587830047408"
2165,1587830060880,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","B0:C5:54:49:E0:15","DCS-8010LH-E015",-93,"1587830047408"
2166,1587830061373,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","70:BE:31:B0:2F:2B","",-102,"1587830047408"
2167,1587830062395,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:BC:85:AC:84:6E","",-92,"1587830047408"
2168,1587830062563,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","FD:0D:3E:69:49:9F","",-65,"1587830047408"
2169,1587830476665,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","76:07:6D:68:8B:84","",-49,"1587830476651"
2170,1587830476697,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4C:A6:E2:C0:06:08","",-61,"1587830476651"
2171,1587830476713,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:A4:A0:DE:74:34","[LG] webOS TV OLED55B9PUA",-85,"1587830476651"
2172,1587830476728,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","55:70:70:C4:7F:EF","",-85,"1587830476651"
2173,1587830478062,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","50:1D:5C:69:2D:EA","Echo-ABS",-49,"1587830476651"
2174,1587830478088,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","3B:67:6B:78:0B:FB","",-87,"1587830476651"
2175,1587830478100,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","70:BE:31:B0:2F:2B","",-99,"1587830476651"
2176,1587830478114,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4E:3E:58:7D:AB:76","",-96,"1587830476651"
2177,1587830478128,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:F0:DB:90:3E:C3","",-90,"1587830476651"
2178,1587830478149,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","59:D9:A1:BE:B7:43","",-89,"1587830476651"
2179,1587830478159,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:1B:C0:7B:4E:9C","",-95,"1587830476651"
2180,1587830478193,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:35:37:DB:7A:95","",-93,"1587830476651"
2181,1587830478209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","79:52:E7:E3:28:70","",-98,"1587830476651"
2182,1587830479600,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","D4:36:39:A4:BD:64","Instant Pot Smart",-93,"1587830476651"
2183,1587830479719,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:39:A3:51:7D:89","",-88,"1587830476651"
2184,1587830481146,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7C:90:E2:0D:43:4A","",-100,"1587830476651"
2185,1587830481260,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","E8:49:8C:00:47:5A","Amazfit Bip Watch",-65,"1587830476651"
2186,1587830481286,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5E:E3:06:22:77:BF","",-92,"1587830476651"
2187,1587830482804,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:BC:85:AC:84:6E","",-84,"1587830476651"
2188,1587830482927,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","B0:C5:54:49:E0:15","DCS-8010LH-E015",-94,"1587830476651"
2189,1587830488957,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","36:FC:43:D5:AB:40","",-92,"1587830476651"
2190,1587830489726,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","55:70:70:C4:7F:EF","",-82,"1587830476651"
2191,1587830489764,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","76:07:6D:68:8B:84","",-46,"1587830476651"
2192,1587830489781,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","D4:36:39:A4:BD:64","Instant Pot Smart",-91,"1587830476651"
2193,1587830489793,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","50:1D:5C:69:2D:EA","Echo-ABS",-48,"1587830476651"
2194,1587830489807,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","36:FC:43:D5:AB:40","",-95,"1587830476651"
2195,1587830489820,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","FD:0D:3E:69:49:9F","",-70,"1587830476651"
2196,1587830489833,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:A4:A0:DE:74:34","[LG] webOS TV OLED55B9PUA",-87,"1587830476651"
2197,1587830489846,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","E8:49:8C:00:47:5A","Amazfit Bip Watch",-67,"1587830476651"
2198,1587830489858,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4E:3E:58:7D:AB:76","",-94,"1587830476651"
2199,1587830489869,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:F0:DB:90:3E:C3","",-90,"1587830476651"
2200,1587830489884,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4C:A6:E2:C0:06:08","",-68,"1587830476651"
2201,1587830489901,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4A:1C:40:D8:3D:24","",-94,"1587830476651"
2202,1587830489916,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:BC:85:AC:84:6E","",-84,"1587830476651"
2203,1587830489954,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","59:D9:A1:BE:B7:43","",-90,"1587830476651"
2204,1587830490106,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:35:37:DB:7A:95","",-88,"1587830476651"
2205,1587830490220,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","70:BE:31:B0:2F:2B","",-98,"1587830476651"
2206,1587830490246,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","79:52:E7:E3:28:70","",-97,"1587830476651"
2207,1587830490746,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5E:E3:06:22:77:BF","",-97,"1587830476651"
2208,1587830490861,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:1B:C0:7B:4E:9C","",-89,"1587830476651"
2209,1587830491387,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:39:A3:51:7D:89","",-87,"1587830476651"
2210,1587830808216,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","50:1D:5C:69:2D:EA","Echo-ABS",-50,"1587830476651"
2211,1587830808245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","59:D9:A1:BE:B7:43","",-87,"1587830808241"
2212,1587830808261,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","6B:CB:16:04:AB:E8","",-97,"1587830808241"
2213,1587830808275,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","3C:15:C2:CB:CC:6B","",-98,"1587830808241"
2214,1587830808286,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4C:A6:E2:C0:06:08","",-59,"1587830808241"
2215,1587830808298,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","D4:36:39:A4:BD:64","Instant Pot Smart",-92,"1587830808241"
2216,1587830808309,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4A:1C:40:D8:3D:24","",-94,"1587830808241"
2217,1587830809643,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:A4:A0:DE:74:34","[LG] webOS TV OLED55B9PUA",-81,"1587830808241"
2218,1587830809758,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","50:1D:5C:69:2D:EA","Echo-ABS",-57,"1587830808241"
2219,1587830809781,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:F0:DB:90:3E:C3","",-88,"1587830808241"
2220,1587830809796,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","36:FC:43:D5:AB:40","",-90,"1587830808241"
2221,1587830809880,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:1B:C0:7B:4E:9C","",-92,"1587830808241"
2222,1587830809909,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4E:3E:58:7D:AB:76","",-94,"1587830808241"
2223,1587830809924,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","76:07:6D:68:8B:84","",-68,"1587830808241"
2224,1587830811299,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","E8:49:8C:00:47:5A","Amazfit Bip Watch",-66,"1587830808241"
2225,1587830811323,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","42:C8:F0:3B:9C:42","",-76,"1587830808241"
2226,1587830811337,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:BC:85:AC:84:6E","",-89,"1587830808241"
2227,1587830812818,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","55:70:70:C4:7F:EF","",-82,"1587830808241"
2228,1587830812965,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","B0:C5:54:49:E0:15","DCS-8010LH-E015",-91,"1587830808241"
2229,1587830814499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","70:BE:31:B0:2F:2B","",-92,"1587830808241"
2230,1587830821280,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","50:1D:5C:69:2D:EA","Echo-ABS",-63,"1587830808241"
2231,1587830821308,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","76:07:6D:68:8B:84","",-57,"1587830808241"
2232,1587830821320,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:A4:A0:DE:74:34","[LG] webOS TV OLED55B9PUA",-78,"1587830808241"
2233,1587830821353,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:F0:DB:90:3E:C3","",-88,"1587830808241"
2234,1587830821369,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:39:A3:51:7D:89","",-97,"1587830808241"
2235,1587830821384,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","36:FC:43:D5:AB:40","",-92,"1587830808241"
2236,1587830821400,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","42:C8:F0:3B:9C:42","",-73,"1587830808241"
2237,1587830821412,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","70:BE:31:B0:2F:2B","",-98,"1587830808241"
2238,1587830821427,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","55:70:70:C4:7F:EF","",-83,"1587830808241"
2239,1587830821442,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","59:D9:A1:BE:B7:43","",-97,"1587830808241"
2240,1587830821457,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","7F:BC:85:AC:84:6E","",-84,"1587830808241"
2241,1587830821471,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4C:A6:E2:C0:06:08","",-66,"1587830808241"
2242,1587830821483,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","41:1B:C0:7B:4E:9C","",-92,"1587830808241"
2243,1587830821537,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","B0:C5:54:49:E0:15","DCS-8010LH-E015",-94,"1587830808241"
2244,1587830821660,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4E:3E:58:7D:AB:76","",-92,"1587830808241"
2245,1587830821687,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","61:69:39:28:D8:8B","",-98,"1587830808241"
2246,1587830821925,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4A:1C:40:D8:3D:24","",-88,"1587830808241"
2247,1587830822301,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","6B:CB:16:04:AB:E8","",-91,"1587830808241"
2248,1587830822425,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","E8:49:8C:00:47:5A","Amazfit Bip Watch",-66,"1587830808241"
2249,1587830822466,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","CA:85:76:8A:74:8B","Hue Lamp",-97,"1587830808241"
2250,1587830823319,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","79:52:E7:E3:28:70","",-96,"1587830808241"
2251,1587830823456,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","D4:36:39:A4:BD:64","Instant Pot Smart",-96,"1587830808241"
2252,1587830824223,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","79:52:E7:E3:28:70","",-96,"1587830808241"
2253,1587830824249,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","5C:A4:A0:DE:74:34","[LG] webOS TV OLED55B9PUA",-88,"1587830808241"
2254,1587830824286,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","4C:A6:E2:C0:06:08","",-62,"1587830808241"
2255,1587830824298,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","76:07:6D:68:8B:84","",-58,"1587830808241"
2256,1587830824310,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","D4:36:39:A4:BD:64","Instant Pot Smart",-97,"1587830808241"
2257,1587832210153,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","63:E0:0E:93:AA:D1","",-97,"1587832209525"
2258,1587832210259,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524","0E:B3:05:2D:91:0D","",-95,"1587832209525"
