"_id","timestamp","device_id","screen_status"
176,1587662696967,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",3
177,1587663313929,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",2
178,1587663320546,"13dbc8a3-dae3-4834-823a-4bc96a7d459d",3
179,1587662015314,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
180,1587662144933,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
181,1587662144945,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
182,1587662145340,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
183,1587662154606,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
184,1587662154648,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
185,1587662402460,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
186,1587662402472,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
187,1587662402761,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
188,1587662459955,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
189,1587662459977,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
190,1587662705221,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
191,1587662705231,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
192,1587662706401,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
193,1587662737451,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
194,1587662973381,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
195,1587662973401,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
196,1587662973774,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
197,1587662981856,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
198,1587662981907,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
199,1587663002441,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
200,1587663002452,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
201,1587663002848,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
202,1587663021130,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
203,1587663021167,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
204,1587663071678,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
205,1587663071707,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
206,1587663072171,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
207,1587663263396,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
208,1587663274857,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
209,1587663318094,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
210,1587663318177,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
211,1587663525446,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
212,1587663525493,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
213,1587663525813,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
214,1587663556151,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
215,1587663556206,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
216,1587663747218,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
217,1587663747227,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
218,1587663752685,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
219,1587663752776,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
220,1587665080215,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
221,1587665080297,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
222,1587665081160,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
223,1587665128702,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
224,1587665128747,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
225,1587665243046,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
226,1587665243100,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
227,1587665243416,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
228,1587665247989,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
229,1587665248033,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
230,1587665693094,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
231,1587665693120,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
232,1587665693454,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
233,1587665706603,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
234,1587665706643,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
235,1587665893646,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
236,1587665893659,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
237,1587665909628,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
238,1587665909672,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
239,1587666901407,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
240,1587666901428,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
241,1587666901847,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
242,1587666904556,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
243,1587666904598,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
244,1587672470430,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
245,1587672470468,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
246,1587672521797,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
247,1587672702853,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
248,1587672702883,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
249,1587672703247,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
250,1587672705966,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
251,1587672705990,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
252,1587673099324,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
253,1587673099552,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
254,1587673101739,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
255,1587673101760,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
256,1587673160063,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
257,1587673160083,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
258,1587673160607,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
259,1587673193332,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
260,1587673273459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
261,1587673273491,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
262,1587673274244,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
263,1587673345463,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
264,1587673373540,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
265,1587673373580,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
266,1587673373941,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
267,1587673494879,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
268,1587673494990,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
269,1587673518031,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
270,1587673518063,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
271,1587673534063,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
272,1587673534097,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
273,1587673947902,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
274,1587673947982,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
275,1587673948221,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
276,1587673968959,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
277,1587673969068,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
278,1587674630601,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
279,1587674630624,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
280,1587674631189,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
281,1587674637794,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
282,1587674637824,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
283,1587674688684,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
284,1587674688696,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
285,1587674689025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
286,1587674918791,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
287,1587674918857,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
288,1587675079219,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
289,1587675079237,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
290,1587675079760,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
291,1587675086454,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
292,1587675086492,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
293,1587675531960,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
294,1587675531994,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
295,1587675532490,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
296,1587675589062,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
297,1587675613995,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
298,1587675614047,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
299,1587675723391,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
300,1587675920025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
301,1587675920078,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
302,1587675920391,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
303,1587676028467,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
304,1587676105606,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
305,1587676105728,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
306,1587676177397,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
307,1587676201710,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
308,1587676201723,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
309,1587676244222,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
310,1587676265592,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
311,1587676265607,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
312,1587676266064,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
313,1587676359485,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
314,1587676359548,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
315,1587676405598,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
316,1587676405640,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
317,1587676406077,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
318,1587676415590,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
319,1587676415630,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
320,1587676450215,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
321,1587676450248,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
322,1587676450775,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
323,1587676489274,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
324,1587676499083,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
325,1587676499115,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
326,1587676501586,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
327,1587676501644,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
328,1587676667751,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
329,1587676667777,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
330,1587676668256,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
331,1587676955470,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
332,1587676960464,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
333,1587676960487,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
334,1587676976328,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
335,1587676976392,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
336,1587677054252,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
337,1587677054295,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
338,1587677055094,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
339,1587677090012,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
340,1587677166767,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
341,1587677166779,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
342,1587677167288,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
343,1587677224473,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
344,1587677282660,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
345,1587677282722,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
346,1587677283216,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",3
347,1587677286268,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
348,1587677286296,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",2
349,1587677361221,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
