"_id","timestamp","device_id","is_moving"
141,1587652918209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
142,1587652920476,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
143,1587652921815,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
144,1587652923347,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
145,1587652924351,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
146,1587652925878,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
147,1587652937543,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
148,1587652941971,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
149,1587652942106,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
150,1587652944442,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
151,1587652944567,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
152,1587652947442,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
153,1587652948435,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
154,1587652955385,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
155,1587652957302,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
156,1587652964697,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
157,1587652964833,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
158,1587652966505,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
159,1587652966633,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
160,1587652969745,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
161,1587652976638,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
162,1587652979441,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
163,1587652979842,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
164,1587652983105,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
165,1587652983369,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
166,1587652987370,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
167,1587652990566,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
168,1587652996375,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
169,1587653001433,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
170,1587653004177,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
171,1587653020901,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
172,1587653022704,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
173,1587653023902,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
174,1587653025437,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
175,1587653026762,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
176,1587653028306,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
177,1587653030308,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
178,1587653031836,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
179,1587653035368,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
180,1587653036900,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
181,1587653066101,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
182,1587653067767,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
183,1587653067898,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
184,1587653073237,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
185,1587653086772,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
186,1587653088308,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
187,1587653108229,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
188,1587653109698,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
189,1587653113366,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
190,1587653117765,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
191,1587653119034,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
192,1587653124097,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
193,1587653124967,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
194,1587653126990,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
195,1587653128223,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
196,1587653131301,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
197,1587653131772,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
198,1587653134237,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
199,1587653134635,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
200,1587653136374,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
201,1587653141307,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
202,1587653146962,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
203,1587655307443,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
204,1587655311043,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
205,1587655314508,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
206,1587655316047,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
207,1587655316574,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
208,1587655318044,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
209,1587655319433,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
210,1587655320976,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
211,1587655322979,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
212,1587655324785,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
213,1587655325780,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
214,1587655327317,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
215,1587655332460,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
216,1587655336852,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
217,1587655376473,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
218,1587655380509,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
219,1587655381046,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
220,1587655383627,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
221,1587655383984,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
222,1587655388180,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
223,1587655388441,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
224,1587655389978,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
225,1587655392458,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
226,1587655393945,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
227,1587655400186,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
228,1587655403713,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
229,1587655411183,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
230,1587655412719,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
231,1587655419715,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
232,1587655421247,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
233,1587655426393,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
234,1587655431776,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
235,1587655432184,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
236,1587655433711,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
237,1587655434112,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
238,1587655435645,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
239,1587655446580,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
240,1587655449378,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
241,1587655450045,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
242,1587655452110,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
243,1587655463670,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
244,1587655465978,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
245,1587655466705,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
246,1587655469122,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
247,1587655539678,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
248,1587655541473,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
249,1587655554213,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
250,1587655556059,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
251,1587655571249,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
252,1587655575714,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
253,1587655617314,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
254,1587655622836,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
255,1587655627440,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
256,1587655629374,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
257,1587655631259,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
258,1587655632843,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
259,1587655658165,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
260,1587655659756,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
261,1587655691825,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
262,1587655694958,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
263,1587655697104,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
264,1587655698844,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
265,1587655700834,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
266,1587655704504,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
267,1587655705425,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
268,1587655707333,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
269,1587655707818,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
270,1587655712578,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
271,1587657267993,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
272,1587657270765,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
273,1587657270958,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
274,1587657272692,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
275,1587657274641,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
276,1587657281291,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
277,1587657281921,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
278,1587657285495,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
279,1587657289180,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
280,1587657292701,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
281,1587657703282,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
282,1587657706729,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
283,1587657723405,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
284,1587657724885,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
285,1587657730509,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
286,1587657733207,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
287,1587658303634,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
288,1587658308026,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
289,1587658311553,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
290,1587658313423,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
291,1587658313558,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
292,1587658315160,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
293,1587658317575,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
294,1587658320494,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
295,1587658479653,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
296,1587658484883,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
297,1587658488139,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
298,1587658492819,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
299,1587658827379,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
300,1587658831254,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
301,1587658833017,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
302,1587658834522,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
303,1587658836125,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
304,1587658840091,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
305,1587658886130,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
306,1587658890738,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
307,1587658893135,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
308,1587658896845,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
309,1587658897380,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
310,1587658898921,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
311,1587658901449,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
312,1587658905182,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
313,1587658912456,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
314,1587658919276,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
315,1587658926581,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
316,1587658928135,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
317,1587658940097,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
318,1587658942432,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
319,1587658942902,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
320,1587658945181,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
321,1587658946167,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
322,1587658949498,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
323,1587658949716,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
324,1587658954581,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
325,1587658961635,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
326,1587658963901,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
327,1587658965165,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
328,1587658968965,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
329,1587658970566,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
330,1587658977439,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
331,1587658978839,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
332,1587658980653,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
333,1587658981903,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
334,1587658986712,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
335,1587658987166,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
336,1587658991114,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
337,1587658991299,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
338,1587658998183,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
339,1587659183569,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
340,1587659185080,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
341,1587659881362,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
342,1587659884597,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
343,1587659885196,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
344,1587659887133,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
345,1587659891217,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
346,1587659893803,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
347,1587659899091,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
348,1587659901689,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",0
349,1587659901815,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",1
