"_id","timestamp","device_id","cid","lac","psc","signal_strength"
77,1587850160204,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,13
78,1587851953274,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,153,8
79,1587851953274,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,211,8
80,1587851953274,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,8
81,1587851953274,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,8
82,1587852837307,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
83,1587852837307,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
84,1587852837307,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,9
85,1587853722889,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,17
86,1587853722889,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,17
87,1587855568954,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,18
88,1587855568954,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,18
89,1587855568954,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,18
90,1587857449005,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,16
91,1587857449005,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,16
92,1587857449005,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,16
93,1587859249081,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,10
94,1587861054989,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,15
95,1587861054989,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,15
96,1587861054989,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,15
97,1587863025759,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,167,17
98,1587863025759,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,17
99,1587863025759,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,17
100,1587867686422,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,16
101,1587867686422,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,16
102,1587867692470,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,16
103,1587867692470,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,16
104,1587867694684,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,16
105,1587867694684,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,16
106,1587873146872,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,10
107,1587873146872,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,10
108,1587873146872,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,10
109,1587874944999,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,12
110,1587874944999,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,12
111,1587874944999,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,12
112,1587876849448,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,13
113,1587876849448,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,13
114,1587876849448,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,13
115,1587885850499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,198,9
116,1587885850499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,179,9
117,1587885850499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,395,9
118,1587885850499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,78,9
119,1587885850499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,103,9
120,1587885850499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,216,9
121,1587885850499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,68,9
122,1587885850499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,373,9
123,1587885850499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
124,1587885850499,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
125,1587887645350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,53,9
126,1587887645350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,140,9
127,1587887645350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,186,9
128,1587887645350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,92,9
129,1587887645350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,182,9
130,1587887645350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,165,9
131,1587887645350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,62,9
132,1587887645350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,251,9
133,1587887645350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
134,1587887645350,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
135,1587889448936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,163,9
136,1587889448936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,198,9
137,1587889448936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,46,9
138,1587889448936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,208,9
139,1587889448936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,508,9
140,1587889448936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,380,9
141,1587889448936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
142,1587889448936,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
143,1587891245305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,10,9
144,1587891245305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,146,9
145,1587891245305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,490,9
146,1587891245305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,47,9
147,1587891245305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,178,9
148,1587891245305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,332,9
149,1587891245305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,22,9
150,1587891245305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,429,9
151,1587891245305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
152,1587891245305,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
153,1587893048363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,124,10
154,1587893048363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,37,10
155,1587893048363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,146,10
156,1587893048363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,10
157,1587893048363,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,10
158,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,244,9
159,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,116,9
160,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,296,9
161,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,377,9
162,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,309,9
163,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,89,9
164,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,435,9
165,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,365,9
166,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
167,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
168,1587894845459,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,9
169,1587896682164,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,406,8
170,1587896682164,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,136,8
171,1587896682164,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,450,8
172,1587896682164,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,363,8
173,1587896682164,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,8
174,1587896682164,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,8
175,1587896682164,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,8
176,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,498,9
177,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,205,9
178,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,218,9
179,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,322,9
180,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,26,9
181,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,215,9
182,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,11,9
183,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,148,9
184,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
185,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
186,1587898601245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,9
187,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,29,8
188,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,61,8
189,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,220,8
190,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,185,8
191,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,222,8
192,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,348,8
193,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,443,8
194,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,391,8
195,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,8
196,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,8
197,1587900403178,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,8
198,1587902201414,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,71,9
199,1587902201414,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
200,1587902201414,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
201,1587902201414,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,9
202,1587903976810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,146,9
203,1587903976810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,13,9
204,1587903976810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,218,9
205,1587903976810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,24,9
206,1587903976810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,297,9
207,1587903976810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,311,9
208,1587903976810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
209,1587903976810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
210,1587903976810,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,9
211,1587905801265,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
212,1587905801265,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
213,1587905801265,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,9
214,1587907603209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,199,9
215,1587907603209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,488,9
216,1587907603209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,354,9
217,1587907603209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,407,9
218,1587907603209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,20,9
219,1587907603209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,143,9
220,1587907603209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
221,1587907603209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
222,1587907603209,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,9
223,1587909421025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,508,12
224,1587909421025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,447,12
225,1587909421025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,153,12
226,1587909421025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,140,12
227,1587909421025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,252,12
228,1587909421025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,145,12
229,1587909421025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,79,12
230,1587909421025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,12
231,1587909421025,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,12
232,1587911254285,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,12
233,1587911254285,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,12
234,1587911254285,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,12
235,1587915002271,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,8
236,1587915002271,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,8
237,1587915002271,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,8
238,1587916572065,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,12
239,1587916572065,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,12
240,1587916572065,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,12
241,1587916808599,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,13
242,1587916808599,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,13
243,1587916808599,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,13
244,1587918616983,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,31
245,1587918616983,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,31
246,1587918616983,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,31
247,1587920401245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,382,17
248,1587920401245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,294,17
249,1587920401245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,345,17
250,1587920401245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,253,17
251,1587920401245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,17
252,1587920401245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,17
253,1587920401245,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,17
254,1587922215963,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,485,14
255,1587922215963,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,14
256,1587924023870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,15
257,1587924023870,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,15
258,1587927661234,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,13
259,1587927661234,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,13
260,1587927661234,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,13
261,1587929496425,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,13
262,1587929496425,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,13
263,1587931343694,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,13
264,1587931343694,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,13
265,1587931343694,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,13
266,1587933140015,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,12
267,1587933140015,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,12
268,1587934923740,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,13
269,1587934923740,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,13
270,1587936732040,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,12
271,1587936732040,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,12
272,1587936732040,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,12
273,1587938619466,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,11
274,1587938619466,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,11
275,1587938619466,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,11
276,1588041168041,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,9
277,1588041168041,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,9
278,1588041168041,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,9
279,1588042273561,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,14
280,1588042273561,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,14
281,1588042494527,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,7
282,1588042494527,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,7
283,1588042494527,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,7
284,1588118663968,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,249,8
285,1588118663968,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,257,8
286,1588118663968,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,38,8
287,1588120450573,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,405,11
288,1588120450573,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,415,11
289,1588120450573,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,14,11
290,1588120450573,"a748ee1a-1d0b-4ae9-9074-279a2b6ba524",-1,-1,226,11
